expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
365.1592,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.285665,0.5
374.1799,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3443328,0.5
383.203,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.3890033,1
387.7174,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.3438977,2.5
392.2385,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.395319,2.5
396.7568,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.4951974,2.5
401.2631,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.4424844,2
410.2893,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.2907909,2.5
414.8265,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3326561,2
423.8546,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.6405772,1.5
428.3704,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3251159,2
437.4017,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.2883202,2
441.9186,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.3613407,2.5
446.43,VT3,0,Approaching,LinearLooming,Vid01(Clone),Timeout,1.5
450.9447,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.6952535,1
455.4565,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.385323,2
459.9639,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3833858,0.5
464.4896,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.4146901,1
469.0128,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.4480629,2.5
478.0413,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.2480249,2.5
